"","day","countryCode","countryName","region","lat","lon","confirmed","recovered","death"
"381","2020/03/18","AG","Antigua and Barbuda","Americas",17.05,-61.8,1,0,0
"382","2020/03/19","AG","Antigua and Barbuda","Americas",17.05,-61.8,1,0,0
"383","2020/03/20","AG","Antigua and Barbuda","Americas",17.05,-61.8,1,0,0
"384","2020/03/21","AG","Antigua and Barbuda","Americas",17.05,-61.8,1,0,0
"385","2020/03/22","AG","Antigua and Barbuda","Americas",17.05,-61.8,1,0,0
"386","2020/03/23","AG","Antigua and Barbuda","Americas",17.05,-61.8,3,0,0
"387","2020/03/24","AG","Antigua and Barbuda","Americas",17.05,-61.8,3,0,0
"388","2020/03/25","AG","Antigua and Barbuda","Americas",17.05,-61.8,3,0,0
"389","2020/03/26","AG","Antigua and Barbuda","Americas",17.05,-61.8,7,0,0
"390","2020/03/27","AG","Antigua and Barbuda","Americas",17.05,-61.8,7,0,0
"391","2020/03/28","AG","Antigua and Barbuda","Americas",17.05,-61.8,7,0,0
"392","2020/03/29","AG","Antigua and Barbuda","Americas",17.05,-61.8,7,0,0
"393","2020/03/30","AG","Antigua and Barbuda","Americas",17.05,-61.8,7,0,0
"394","2020/03/31","AG","Antigua and Barbuda","Americas",17.05,-61.8,7,0,0
"395","2020/04/01","AG","Antigua and Barbuda","Americas",17.05,-61.8,7,0,0
"396","2020/04/02","AG","Antigua and Barbuda","Americas",17.05,-61.8,9,0,0
"397","2020/04/03","AG","Antigua and Barbuda","Americas",17.05,-61.8,15,0,0
"398","2020/04/04","AG","Antigua and Barbuda","Americas",17.05,-61.8,15,0,0
"399","2020/04/05","AG","Antigua and Barbuda","Americas",17.05,-61.8,15,0,0
"400","2020/04/06","AG","Antigua and Barbuda","Americas",17.05,-61.8,15,0,0
"401","2020/04/07","AG","Antigua and Barbuda","Americas",17.05,-61.8,19,0,1
"402","2020/04/08","AG","Antigua and Barbuda","Americas",17.05,-61.8,19,0,2
"403","2020/04/09","AG","Antigua and Barbuda","Americas",17.05,-61.8,19,0,2
"404","2020/04/10","AG","Antigua and Barbuda","Americas",17.05,-61.8,21,0,2
"405","2020/04/11","AG","Antigua and Barbuda","Americas",17.05,-61.8,21,0,2
"406","2020/04/12","AG","Antigua and Barbuda","Americas",17.05,-61.8,21,0,2
"407","2020/04/13","AG","Antigua and Barbuda","Americas",17.05,-61.8,23,0,2
"408","2020/04/14","AG","Antigua and Barbuda","Americas",17.05,-61.8,23,3,2
"409","2020/04/15","AG","Antigua and Barbuda","Americas",17.05,-61.8,23,3,2
"410","2020/04/16","AG","Antigua and Barbuda","Americas",17.05,-61.8,23,3,3
"411","2020/04/17","AG","Antigua and Barbuda","Americas",17.05,-61.8,23,3,3
"412","2020/04/18","AG","Antigua and Barbuda","Americas",17.05,-61.8,23,3,3
"413","2020/04/19","AG","Antigua and Barbuda","Americas",17.05,-61.8,23,3,3
"414","2020/04/20","AG","Antigua and Barbuda","Americas",17.05,-61.8,23,3,3
"415","2020/04/21","AG","Antigua and Barbuda","Americas",17.05,-61.8,23,7,3
"416","2020/04/22","AG","Antigua and Barbuda","Americas",17.05,-61.8,24,10,3
"417","2020/04/23","AG","Antigua and Barbuda","Americas",17.05,-61.8,24,10,3
"418","2020/04/24","AG","Antigua and Barbuda","Americas",17.05,-61.8,24,10,3
"419","2020/04/25","AG","Antigua and Barbuda","Americas",17.05,-61.8,24,11,3
"420","2020/04/26","AG","Antigua and Barbuda","Americas",17.05,-61.8,24,11,3
"421","2020/04/27","AG","Antigua and Barbuda","Americas",17.05,-61.8,24,11,3
"422","2020/04/28","AG","Antigua and Barbuda","Americas",17.05,-61.8,24,11,3
"423","2020/04/29","AG","Antigua and Barbuda","Americas",17.05,-61.8,24,11,3
"424","2020/04/30","AG","Antigua and Barbuda","Americas",17.05,-61.8,24,11,3
"425","2020/05/01","AG","Antigua and Barbuda","Americas",17.05,-61.8,25,15,3
"426","2020/05/02","AG","Antigua and Barbuda","Americas",17.05,-61.8,25,15,3
"427","2020/05/03","AG","Antigua and Barbuda","Americas",17.05,-61.8,25,15,3
"428","2020/05/04","AG","Antigua and Barbuda","Americas",17.05,-61.8,25,15,3
"429","2020/05/05","AG","Antigua and Barbuda","Americas",17.05,-61.8,25,16,3
"430","2020/05/06","AG","Antigua and Barbuda","Americas",17.05,-61.8,25,16,3
"431","2020/05/07","AG","Antigua and Barbuda","Americas",17.05,-61.8,25,16,3
"432","2020/05/08","AG","Antigua and Barbuda","Americas",17.05,-61.8,25,16,3
"433","2020/01/22","AI","Anguilla","Americas",18.25,-63.16666666,0,0,0
"434","2020/01/23","AI","Anguilla","Americas",18.25,-63.16666666,0,0,0
"435","2020/01/24","AI","Anguilla","Americas",18.25,-63.16666666,0,0,0
"436","2020/01/25","AI","Anguilla","Americas",18.25,-63.16666666,0,0,0
"437","2020/01/26","AI","Anguilla","Americas",18.25,-63.16666666,0,0,0
"438","2020/01/27","AI","Anguilla","Americas",18.25,-63.16666666,0,0,0
"439","2020/01/28","AI","Anguilla","Americas",18.25,-63.16666666,0,0,0
"440","2020/01/29","AI","Anguilla","Americas",18.25,-63.16666666,0,0,0
"441","2020/01/30","AI","Anguilla","Americas",18.25,-63.16666666,0,0,0
"442","2020/01/31","AI","Anguilla","Americas",18.25,-63.16666666,0,0,0
"443","2020/02/01","AI","Anguilla","Americas",18.25,-63.16666666,0,0,0
"444","2020/02/02","AI","Anguilla","Americas",18.25,-63.16666666,0,0,0
"445","2020/02/03","AI","Anguilla","Americas",18.25,-63.16666666,0,0,0
"446","2020/02/04","AI","Anguilla","Americas",18.25,-63.16666666,0,0,0
"447","2020/02/05","AI","Anguilla","Americas",18.25,-63.16666666,0,0,0
"448","2020/02/06","AI","Anguilla","Americas",18.25,-63.16666666,0,0,0
"449","2020/02/07","AI","Anguilla","Americas",18.25,-63.16666666,0,0,0
"450","2020/02/08","AI","Anguilla","Americas",18.25,-63.16666666,0,0,0
"451","2020/02/09","AI","Anguilla","Americas",18.25,-63.16666666,0,0,0
"452","2020/02/10","AI","Anguilla","Americas",18.25,-63.16666666,0,0,0
"453","2020/02/11","AI","Anguilla","Americas",18.25,-63.16666666,0,0,0
"454","2020/02/12","AI","Anguilla","Americas",18.25,-63.16666666,0,0,0
"455","2020/02/13","AI","Anguilla","Americas",18.25,-63.16666666,0,0,0
"456","2020/02/14","AI","Anguilla","Americas",18.25,-63.16666666,0,0,0
"457","2020/02/15","AI","Anguilla","Americas",18.25,-63.16666666,0,0,0
"458","2020/02/16","AI","Anguilla","Americas",18.25,-63.16666666,0,0,0
"459","2020/02/17","AI","Anguilla","Americas",18.25,-63.16666666,0,0,0
"460","2020/02/18","AI","Anguilla","Americas",18.25,-63.16666666,0,0,0
"461","2020/02/19","AI","Anguilla","Americas",18.25,-63.16666666,0,0,0
"462","2020/02/20","AI","Anguilla","Americas",18.25,-63.16666666,0,0,0
"463","2020/02/21","AI","Anguilla","Americas",18.25,-63.16666666,0,0,0
"464","2020/02/22","AI","Anguilla","Americas",18.25,-63.16666666,0,0,0
"465","2020/02/23","AI","Anguilla","Americas",18.25,-63.16666666,0,0,0
"466","2020/02/24","AI","Anguilla","Americas",18.25,-63.16666666,0,0,0
"467","2020/02/25","AI","Anguilla","Americas",18.25,-63.16666666,0,0,0
"468","2020/02/26","AI","Anguilla","Americas",18.25,-63.16666666,0,0,0
"469","2020/02/27","AI","Anguilla","Americas",18.25,-63.16666666,0,0,0
"470","2020/02/28","AI","Anguilla","Americas",18.25,-63.16666666,0,0,0
"471","2020/02/29","AI","Anguilla","Americas",18.25,-63.16666666,0,0,0
"472","2020/03/01","AI","Anguilla","Americas",18.25,-63.16666666,0,0,0
"473","2020/03/02","AI","Anguilla","Americas",18.25,-63.16666666,0,0,0
"474","2020/03/03","AI","Anguilla","Americas",18.25,-63.16666666,0,0,0
"475","2020/03/04","AI","Anguilla","Americas",18.25,-63.16666666,0,0,0
"476","2020/03/05","AI","Anguilla","Americas",18.25,-63.16666666,0,0,0
"477","2020/03/06","AI","Anguilla","Americas",18.25,-63.16666666,0,0,0
"478","2020/03/07","AI","Anguilla","Americas",18.25,-63.16666666,0,0,0
"479","2020/03/08","AI","Anguilla","Americas",18.25,-63.16666666,0,0,0
"480","2020/03/09","AI","Anguilla","Americas",18.25,-63.16666666,0,0,0
"481","2020/03/10","AI","Anguilla","Americas",18.25,-63.16666666,0,0,0
"482","2020/03/11","AI","Anguilla","Americas",18.25,-63.16666666,0,0,0
"483","2020/03/12","AI","Anguilla","Americas",18.25,-63.16666666,0,0,0
"484","2020/03/13","AI","Anguilla","Americas",18.25,-63.16666666,0,0,0
"485","2020/03/14","AI","Anguilla","Americas",18.25,-63.16666666,0,0,0
"486","2020/03/15","AI","Anguilla","Americas",18.25,-63.16666666,0,0,0
"487","2020/03/16","AI","Anguilla","Americas",18.25,-63.16666666,0,0,0
"488","2020/03/17","AI","Anguilla","Americas",18.25,-63.16666666,0,0,0
"489","2020/03/18","AI","Anguilla","Americas",18.25,-63.16666666,0,0,0
"490","2020/03/19","AI","Anguilla","Americas",18.25,-63.16666666,0,0,0
"491","2020/03/20","AI","Anguilla","Americas",18.25,-63.16666666,0,0,0
"492","2020/03/21","AI","Anguilla","Americas",18.25,-63.16666666,0,0,0
"493","2020/03/22","AI","Anguilla","Americas",18.25,-63.16666666,0,0,0
"494","2020/03/23","AI","Anguilla","Americas",18.25,-63.16666666,0,0,0
"495","2020/03/24","AI","Anguilla","Americas",18.25,-63.16666666,0,0,0
"496","2020/03/25","AI","Anguilla","Americas",18.25,-63.16666666,0,0,0
"497","2020/03/26","AI","Anguilla","Americas",18.25,-63.16666666,0,0,0
"498","2020/03/27","AI","Anguilla","Americas",18.25,-63.16666666,0,0,0
"499","2020/03/28","AI","Anguilla","Americas",18.25,-63.16666666,0,0,0
"500","2020/03/29","AI","Anguilla","Americas",18.25,-63.16666666,2,0,0
"501","2020/03/30","AI","Anguilla","Americas",18.25,-63.16666666,2,0,0
"502","2020/03/31","AI","Anguilla","Americas",18.25,-63.16666666,2,0,0
"503","2020/04/01","AI","Anguilla","Americas",18.25,-63.16666666,2,0,0
"504","2020/04/02","AI","Anguilla","Americas",18.25,-63.16666666,3,0,0
"505","2020/04/03","AI","Anguilla","Americas",18.25,-63.16666666,3,0,0
"506","2020/04/04","AI","Anguilla","Americas",18.25,-63.16666666,3,0,0
"507","2020/04/05","AI","Anguilla","Americas",18.25,-63.16666666,3,0,0
"508","2020/04/06","AI","Anguilla","Americas",18.25,-63.16666666,3,0,0
"509","2020/04/07","AI","Anguilla","Americas",18.25,-63.16666666,3,0,0
"510","2020/04/08","AI","Anguilla","Americas",18.25,-63.16666666,3,0,0
"511","2020/04/09","AI","Anguilla","Americas",18.25,-63.16666666,3,0,0
"512","2020/04/10","AI","Anguilla","Americas",18.25,-63.16666666,3,0,0
"513","2020/04/11","AI","Anguilla","Americas",18.25,-63.16666666,3,0,0
"514","2020/04/12","AI","Anguilla","Americas",18.25,-63.16666666,3,0,0
"515","2020/04/13","AI","Anguilla","Americas",18.25,-63.16666666,3,1,0
"516","2020/04/14","AI","Anguilla","Americas",18.25,-63.16666666,3,1,0
"517","2020/04/15","AI","Anguilla","Americas",18.25,-63.16666666,3,1,0
"518","2020/04/16","AI","Anguilla","Americas",18.25,-63.16666666,3,1,0
"519","2020/04/17","AI","Anguilla","Americas",18.25,-63.16666666,3,1,0
"520","2020/04/18","AI","Anguilla","Americas",18.25,-63.16666666,3,1,0
"521","2020/04/19","AI","Anguilla","Americas",18.25,-63.16666666,3,1,0
"522","2020/04/20","AI","Anguilla","Americas",18.25,-63.16666666,3,1,0
"523","2020/04/21","AI","Anguilla","Americas",18.25,-63.16666666,3,1,0
"524","2020/04/22","AI","Anguilla","Americas",18.25,-63.16666666,3,1,0
"525","2020/04/23","AI","Anguilla","Americas",18.25,-63.16666666,3,1,0
"526","2020/04/24","AI","Anguilla","Americas",18.25,-63.16666666,3,1,0
"527","2020/04/25","AI","Anguilla","Americas",18.25,-63.16666666,3,1,0
"528","2020/04/26","AI","Anguilla","Americas",18.25,-63.16666666,3,1,0
"529","2020/04/27","AI","Anguilla","Americas",18.25,-63.16666666,3,3,0
"530","2020/04/28","AI","Anguilla","Americas",18.25,-63.16666666,3,3,0
"531","2020/04/29","AI","Anguilla","Americas",18.25,-63.16666666,3,3,0
"532","2020/04/30","AI","Anguilla","Americas",18.25,-63.16666666,3,3,0
"533","2020/05/01","AI","Anguilla","Americas",18.25,-63.16666666,3,3,0
"534","2020/05/02","AI","Anguilla","Americas",18.25,-63.16666666,3,3,0
"535","2020/05/03","AI","Anguilla","Americas",18.25,-63.16666666,3,3,0
"536","2020/05/04","AI","Anguilla","Americas",18.25,-63.16666666,3,3,0
"537","2020/05/05","AI","Anguilla","Americas",18.25,-63.16666666,3,3,0
"538","2020/05/06","AI","Anguilla","Americas",18.25,-63.16666666,3,3,0
"539","2020/05/07","AI","Anguilla","Americas",18.25,-63.16666666,3,3,0
"540","2020/05/08","AI","Anguilla","Americas",18.25,-63.16666666,3,3,0
"541","2020/01/22","AL","Albania","Europe",41,20,0,0,0
"542","2020/01/23","AL","Albania","Europe",41,20,0,0,0
"543","2020/01/24","AL","Albania","Europe",41,20,0,0,0
"544","2020/01/25","AL","Albania","Europe",41,20,0,0,0
"545","2020/01/26","AL","Albania","Europe",41,20,0,0,0
"546","2020/01/27","AL","Albania","Europe",41,20,0,0,0
"547","2020/01/28","AL","Albania","Europe",41,20,0,0,0
"548","2020/01/29","AL","Albania","Europe",41,20,0,0,0
"549","2020/01/30","AL","Albania","Europe",41,20,0,0,0
"550","2020/01/31","AL","Albania","Europe",41,20,0,0,0
"551","2020/02/01","AL","Albania","Europe",41,20,0,0,0
"552","2020/02/02","AL","Albania","Europe",41,20,0,0,0
"553","2020/02/03","AL","Albania","Europe",41,20,0,0,0
"554","2020/02/04","AL","Albania","Europe",41,20,0,0,0
"555","2020/02/05","AL","Albania","Europe",41,20,0,0,0
"556","2020/02/06","AL","Albania","Europe",41,20,0,0,0
"557","2020/02/07","AL","Albania","Europe",41,20,0,0,0
"558","2020/02/08","AL","Albania","Europe",41,20,0,0,0
"559","2020/02/09","AL","Albania","Europe",41,20,0,0,0
"560","2020/02/10","AL","Albania","Europe",41,20,0,0,0
"561","2020/02/11","AL","Albania","Europe",41,20,0,0,0
"562","2020/02/12","AL","Albania","Europe",41,20,0,0,0
"563","2020/02/13","AL","Albania","Europe",41,20,0,0,0
"564","2020/02/14","AL","Albania","Europe",41,20,0,0,0
"565","2020/02/15","AL","Albania","Europe",41,20,0,0,0
"566","2020/02/16","AL","Albania","Europe",41,20,0,0,0
"567","2020/02/17","AL","Albania","Europe",41,20,0,0,0
"568","2020/02/18","AL","Albania","Europe",41,20,0,0,0
"569","2020/02/19","AL","Albania","Europe",41,20,0,0,0
"570","2020/02/20","AL","Albania","Europe",41,20,0,0,0
"571","2020/02/21","AL","Albania","Europe",41,20,0,0,0
"572","2020/02/22","AL","Albania","Europe",41,20,0,0,0
"573","2020/02/23","AL","Albania","Europe",41,20,0,0,0
"574","2020/02/24","AL","Albania","Europe",41,20,0,0,0
"575","2020/02/25","AL","Albania","Europe",41,20,0,0,0
"576","2020/02/26","AL","Albania","Europe",41,20,0,0,0
"577","2020/02/27","AL","Albania","Europe",41,20,0,0,0
"578","2020/02/28","AL","Albania","Europe",41,20,0,0,0
"579","2020/02/29","AL","Albania","Europe",41,20,0,0,0
"580","2020/03/01","AL","Albania","Europe",41,20,0,0,0
"581","2020/03/02","AL","Albania","Europe",41,20,0,0,0
"582","2020/03/03","AL","Albania","Europe",41,20,0,0,0
"583","2020/03/04","AL","Albania","Europe",41,20,0,0,0
"584","2020/03/05","AL","Albania","Europe",41,20,0,0,0
"585","2020/03/06","AL","Albania","Europe",41,20,0,0,0
"586","2020/03/07","AL","Albania","Europe",41,20,0,0,0
"587","2020/03/08","AL","Albania","Europe",41,20,0,0,0
"588","2020/03/09","AL","Albania","Europe",41,20,2,0,0
"589","2020/03/10","AL","Albania","Europe",41,20,10,0,0
"590","2020/03/11","AL","Albania","Europe",41,20,12,0,1
"591","2020/03/12","AL","Albania","Europe",41,20,23,0,1
"592","2020/03/13","AL","Albania","Europe",41,20,33,0,1
"593","2020/03/14","AL","Albania","Europe",41,20,38,0,1
"594","2020/03/15","AL","Albania","Europe",41,20,42,0,1
"595","2020/03/16","AL","Albania","Europe",41,20,51,0,1
"596","2020/03/17","AL","Albania","Europe",41,20,55,0,1
"597","2020/03/18","AL","Albania","Europe",41,20,59,0,2
"598","2020/03/19","AL","Albania","Europe",41,20,64,0,2
"599","2020/03/20","AL","Albania","Europe",41,20,70,0,2
"600","2020/03/21","AL","Albania","Europe",41,20,76,2,2
"601","2020/03/22","AL","Albania","Europe",41,20,89,2,2
"602","2020/03/23","AL","Albania","Europe",41,20,104,2,4
"603","2020/03/24","AL","Albania","Europe",41,20,123,10,5
"604","2020/03/25","AL","Albania","Europe",41,20,146,17,5
"605","2020/03/26","AL","Albania","Europe",41,20,174,17,6
"606","2020/03/27","AL","Albania","Europe",41,20,186,31,8
"607","2020/03/28","AL","Albania","Europe",41,20,197,31,10
"608","2020/03/29","AL","Albania","Europe",41,20,212,33,10
"609","2020/03/30","AL","Albania","Europe",41,20,223,44,11
"610","2020/03/31","AL","Albania","Europe",41,20,243,52,15
"611","2020/04/01","AL","Albania","Europe",41,20,259,67,15
"612","2020/04/02","AL","Albania","Europe",41,20,277,76,16
"613","2020/04/03","AL","Albania","Europe",41,20,304,89,17
"614","2020/04/04","AL","Albania","Europe",41,20,333,99,20
"615","2020/04/05","AL","Albania","Europe",41,20,361,104,20
"616","2020/04/06","AL","Albania","Europe",41,20,377,116,21
"617","2020/04/07","AL","Albania","Europe",41,20,383,131,22
"618","2020/04/08","AL","Albania","Europe",41,20,400,154,22
"619","2020/04/09","AL","Albania","Europe",41,20,409,165,23
"620","2020/04/10","AL","Albania","Europe",41,20,416,182,23
"621","2020/04/11","AL","Albania","Europe",41,20,433,197,23
"622","2020/04/12","AL","Albania","Europe",41,20,446,217,23
"623","2020/04/13","AL","Albania","Europe",41,20,467,232,23
"624","2020/04/14","AL","Albania","Europe",41,20,475,248,24
"625","2020/04/15","AL","Albania","Europe",41,20,494,251,25
"626","2020/04/16","AL","Albania","Europe",41,20,518,277,26
"627","2020/04/17","AL","Albania","Europe",41,20,539,283,26
"628","2020/04/18","AL","Albania","Europe",41,20,548,302,26
"629","2020/04/19","AL","Albania","Europe",41,20,562,314,26
"630","2020/04/20","AL","Albania","Europe",41,20,584,327,26
"631","2020/04/21","AL","Albania","Europe",41,20,609,345,26
"632","2020/04/22","AL","Albania","Europe",41,20,634,356,27
"633","2020/04/23","AL","Albania","Europe",41,20,663,385,27
"634","2020/04/24","AL","Albania","Europe",41,20,678,394,27
"635","2020/04/25","AL","Albania","Europe",41,20,712,403,27
"636","2020/04/26","AL","Albania","Europe",41,20,726,410,28
"637","2020/04/27","AL","Albania","Europe",41,20,736,422,28
"638","2020/04/28","AL","Albania","Europe",41,20,750,431,30
"639","2020/04/29","AL","Albania","Europe",41,20,766,455,30
"640","2020/04/30","AL","Albania","Europe",41,20,773,470,31
"641","2020/05/01","AL","Albania","Europe",41,20,782,488,31
"642","2020/05/02","AL","Albania","Europe",41,20,789,519,31
"643","2020/05/03","AL","Albania","Europe",41,20,795,531,31
"644","2020/05/04","AL","Albania","Europe",41,20,803,543,31
"645","2020/05/05","AL","Albania","Europe",41,20,820,570,31
"646","2020/05/06","AL","Albania","Europe",41,20,832,595,31
"647","2020/05/07","AL","Albania","Europe",41,20,842,605,31
"648","2020/05/08","AL","Albania","Europe",41,20,850,620,31
"649","2020/01/22","AM","Armenia","Asia",40,45,0,0,0
"650","2020/01/23","AM","Armenia","Asia",40,45,0,0,0
"651","2020/01/24","AM","Armenia","Asia",40,45,0,0,0
"652","2020/01/25","AM","Armenia","Asia",40,45,0,0,0
"653","2020/01/26","AM","Armenia","Asia",40,45,0,0,0
"654","2020/01/27","AM","Armenia","Asia",40,45,0,0,0
"655","2020/01/28","AM","Armenia","Asia",40,45,0,0,0
"656","2020/01/29","AM","Armenia","Asia",40,45,0,0,0
"657","2020/01/30","AM","Armenia","Asia",40,45,0,0,0
"658","2020/01/31","AM","Armenia","Asia",40,45,0,0,0
"659","2020/02/01","AM","Armenia","Asia",40,45,0,0,0
"660","2020/02/02","AM","Armenia","Asia",40,45,0,0,0
"661","2020/02/03","AM","Armenia","Asia",40,45,0,0,0
"662","2020/02/04","AM","Armenia","Asia",40,45,0,0,0
"663","2020/02/05","AM","Armenia","Asia",40,45,0,0,0
"664","2020/02/06","AM","Armenia","Asia",40,45,0,0,0
"665","2020/02/07","AM","Armenia","Asia",40,45,0,0,0
"666","2020/02/08","AM","Armenia","Asia",40,45,0,0,0
"667","2020/02/09","AM","Armenia","Asia",40,45,0,0,0
"668","2020/02/10","AM","Armenia","Asia",40,45,0,0,0
"669","2020/02/11","AM","Armenia","Asia",40,45,0,0,0
"670","2020/02/12","AM","Armenia","Asia",40,45,0,0,0
"671","2020/02/13","AM","Armenia","Asia",40,45,0,0,0
"672","2020/02/14","AM","Armenia","Asia",40,45,0,0,0
"673","2020/02/15","AM","Armenia","Asia",40,45,0,0,0
"674","2020/02/16","AM","Armenia","Asia",40,45,0,0,0
"675","2020/02/17","AM","Armenia","Asia",40,45,0,0,0
"676","2020/02/18","AM","Armenia","Asia",40,45,0,0,0
"677","2020/02/19","AM","Armenia","Asia",40,45,0,0,0
"678","2020/02/20","AM","Armenia","Asia",40,45,0,0,0
"679","2020/02/21","AM","Armenia","Asia",40,45,0,0,0
"680","2020/02/22","AM","Armenia","Asia",40,45,0,0,0
"681","2020/02/23","AM","Armenia","Asia",40,45,0,0,0
"682","2020/02/24","AM","Armenia","Asia",40,45,0,0,0
"683","2020/02/25","AM","Armenia","Asia",40,45,0,0,0
"684","2020/02/26","AM","Armenia","Asia",40,45,0,0,0
"685","2020/02/27","AM","Armenia","Asia",40,45,0,0,0
"686","2020/02/28","AM","Armenia","Asia",40,45,0,0,0
"687","2020/02/29","AM","Armenia","Asia",40,45,0,0,0
"688","2020/03/01","AM","Armenia","Asia",40,45,1,0,0
"689","2020/03/02","AM","Armenia","Asia",40,45,1,0,0
"690","2020/03/03","AM","Armenia","Asia",40,45,1,0,0
"691","2020/03/04","AM","Armenia","Asia",40,45,1,0,0
"692","2020/03/05","AM","Armenia","Asia",40,45,1,0,0
"693","2020/03/06","AM","Armenia","Asia",40,45,1,0,0
"694","2020/03/07","AM","Armenia","Asia",40,45,1,0,0
"695","2020/03/08","AM","Armenia","Asia",40,45,1,0,0
"696","2020/03/09","AM","Armenia","Asia",40,45,1,0,0
"697","2020/03/10","AM","Armenia","Asia",40,45,1,0,0
"698","2020/03/11","AM","Armenia","Asia",40,45,1,0,0
"699","2020/03/12","AM","Armenia","Asia",40,45,4,0,0
"700","2020/03/13","AM","Armenia","Asia",40,45,8,0,0
