"","Province.State","Country.Region","Lat","Long","date","cases","type"
"25402","Channel Islands","United Kingdom",49.3723,-2.3644,"2020-03-17",0,"death"
"25403","Channel Islands","United Kingdom",49.3723,-2.3644,"2020-03-18",0,"death"
"25404","Channel Islands","United Kingdom",49.3723,-2.3644,"2020-03-19",0,"death"
"25405","Chongqing","China",30.0572,107.874,"2020-01-22",0,"death"
"25406","Chongqing","China",30.0572,107.874,"2020-01-23",0,"death"
"25407","Chongqing","China",30.0572,107.874,"2020-01-24",0,"death"
"25408","Chongqing","China",30.0572,107.874,"2020-01-25",0,"death"
"25409","Chongqing","China",30.0572,107.874,"2020-01-26",0,"death"
"25410","Chongqing","China",30.0572,107.874,"2020-01-27",0,"death"
"25411","Chongqing","China",30.0572,107.874,"2020-01-28",0,"death"
"25412","Chongqing","China",30.0572,107.874,"2020-01-29",0,"death"
"25413","Chongqing","China",30.0572,107.874,"2020-01-30",0,"death"
"25414","Chongqing","China",30.0572,107.874,"2020-01-31",0,"death"
"25415","Chongqing","China",30.0572,107.874,"2020-02-01",1,"death"
"25416","Chongqing","China",30.0572,107.874,"2020-02-02",1,"death"
"25417","Chongqing","China",30.0572,107.874,"2020-02-03",0,"death"
"25418","Chongqing","China",30.0572,107.874,"2020-02-04",0,"death"
"25419","Chongqing","China",30.0572,107.874,"2020-02-05",0,"death"
"25420","Chongqing","China",30.0572,107.874,"2020-02-06",0,"death"
"25421","Chongqing","China",30.0572,107.874,"2020-02-07",0,"death"
"25422","Chongqing","China",30.0572,107.874,"2020-02-08",0,"death"
"25423","Chongqing","China",30.0572,107.874,"2020-02-09",0,"death"
"25424","Chongqing","China",30.0572,107.874,"2020-02-10",0,"death"
"25425","Chongqing","China",30.0572,107.874,"2020-02-11",1,"death"
"25426","Chongqing","China",30.0572,107.874,"2020-02-12",0,"death"
"25427","Chongqing","China",30.0572,107.874,"2020-02-13",1,"death"
"25428","Chongqing","China",30.0572,107.874,"2020-02-14",1,"death"
"25429","Chongqing","China",30.0572,107.874,"2020-02-15",0,"death"
"25430","Chongqing","China",30.0572,107.874,"2020-02-16",0,"death"
"25431","Chongqing","China",30.0572,107.874,"2020-02-17",0,"death"
"25432","Chongqing","China",30.0572,107.874,"2020-02-18",0,"death"
"25433","Chongqing","China",30.0572,107.874,"2020-02-19",0,"death"
"25434","Chongqing","China",30.0572,107.874,"2020-02-20",1,"death"
"25435","Chongqing","China",30.0572,107.874,"2020-02-21",0,"death"
"25436","Chongqing","China",30.0572,107.874,"2020-02-22",0,"death"
"25437","Chongqing","China",30.0572,107.874,"2020-02-23",0,"death"
"25438","Chongqing","China",30.0572,107.874,"2020-02-24",0,"death"
"25439","Chongqing","China",30.0572,107.874,"2020-02-25",0,"death"
"25440","Chongqing","China",30.0572,107.874,"2020-02-26",0,"death"
"25441","Chongqing","China",30.0572,107.874,"2020-02-27",0,"death"
"25442","Chongqing","China",30.0572,107.874,"2020-02-28",0,"death"
"25443","Chongqing","China",30.0572,107.874,"2020-02-29",0,"death"
"25444","Chongqing","China",30.0572,107.874,"2020-03-01",0,"death"
"25445","Chongqing","China",30.0572,107.874,"2020-03-02",0,"death"
"25446","Chongqing","China",30.0572,107.874,"2020-03-03",0,"death"
"25447","Chongqing","China",30.0572,107.874,"2020-03-04",0,"death"
"25448","Chongqing","China",30.0572,107.874,"2020-03-05",0,"death"
"25449","Chongqing","China",30.0572,107.874,"2020-03-06",0,"death"
"25450","Chongqing","China",30.0572,107.874,"2020-03-07",0,"death"
"25451","Chongqing","China",30.0572,107.874,"2020-03-08",0,"death"
"25452","Chongqing","China",30.0572,107.874,"2020-03-09",0,"death"
"25453","Chongqing","China",30.0572,107.874,"2020-03-10",0,"death"
"25454","Chongqing","China",30.0572,107.874,"2020-03-11",0,"death"
"25455","Chongqing","China",30.0572,107.874,"2020-03-12",0,"death"
"25456","Chongqing","China",30.0572,107.874,"2020-03-13",0,"death"
"25457","Chongqing","China",30.0572,107.874,"2020-03-14",0,"death"
"25458","Chongqing","China",30.0572,107.874,"2020-03-15",0,"death"
"25459","Chongqing","China",30.0572,107.874,"2020-03-16",0,"death"
"25460","Chongqing","China",30.0572,107.874,"2020-03-17",0,"death"
"25461","Chongqing","China",30.0572,107.874,"2020-03-18",0,"death"
"25462","Chongqing","China",30.0572,107.874,"2020-03-19",0,"death"
"25463","Colorado","US",39.0598,-105.3111,"2020-01-22",0,"death"
"25464","Colorado","US",39.0598,-105.3111,"2020-01-23",0,"death"
"25465","Colorado","US",39.0598,-105.3111,"2020-01-24",0,"death"
"25466","Colorado","US",39.0598,-105.3111,"2020-01-25",0,"death"
"25467","Colorado","US",39.0598,-105.3111,"2020-01-26",0,"death"
"25468","Colorado","US",39.0598,-105.3111,"2020-01-27",0,"death"
"25469","Colorado","US",39.0598,-105.3111,"2020-01-28",0,"death"
"25470","Colorado","US",39.0598,-105.3111,"2020-01-29",0,"death"
"25471","Colorado","US",39.0598,-105.3111,"2020-01-30",0,"death"
"25472","Colorado","US",39.0598,-105.3111,"2020-01-31",0,"death"
"25473","Colorado","US",39.0598,-105.3111,"2020-02-01",0,"death"
"25474","Colorado","US",39.0598,-105.3111,"2020-02-02",0,"death"
"25475","Colorado","US",39.0598,-105.3111,"2020-02-03",0,"death"
"25476","Colorado","US",39.0598,-105.3111,"2020-02-04",0,"death"
"25477","Colorado","US",39.0598,-105.3111,"2020-02-05",0,"death"
"25478","Colorado","US",39.0598,-105.3111,"2020-02-06",0,"death"
"25479","Colorado","US",39.0598,-105.3111,"2020-02-07",0,"death"
"25480","Colorado","US",39.0598,-105.3111,"2020-02-08",0,"death"
"25481","Colorado","US",39.0598,-105.3111,"2020-02-09",0,"death"
"25482","Colorado","US",39.0598,-105.3111,"2020-02-10",0,"death"
"25483","Colorado","US",39.0598,-105.3111,"2020-02-11",0,"death"
"25484","Colorado","US",39.0598,-105.3111,"2020-02-12",0,"death"
"25485","Colorado","US",39.0598,-105.3111,"2020-02-13",0,"death"
"25486","Colorado","US",39.0598,-105.3111,"2020-02-14",0,"death"
"25487","Colorado","US",39.0598,-105.3111,"2020-02-15",0,"death"
"25488","Colorado","US",39.0598,-105.3111,"2020-02-16",0,"death"
"25489","Colorado","US",39.0598,-105.3111,"2020-02-17",0,"death"
"25490","Colorado","US",39.0598,-105.3111,"2020-02-18",0,"death"
"25491","Colorado","US",39.0598,-105.3111,"2020-02-19",0,"death"
"25492","Colorado","US",39.0598,-105.3111,"2020-02-20",0,"death"
"25493","Colorado","US",39.0598,-105.3111,"2020-02-21",0,"death"
"25494","Colorado","US",39.0598,-105.3111,"2020-02-22",0,"death"
"25495","Colorado","US",39.0598,-105.3111,"2020-02-23",0,"death"
"25496","Colorado","US",39.0598,-105.3111,"2020-02-24",0,"death"
"25497","Colorado","US",39.0598,-105.3111,"2020-02-25",0,"death"
"25498","Colorado","US",39.0598,-105.3111,"2020-02-26",0,"death"
"25499","Colorado","US",39.0598,-105.3111,"2020-02-27",0,"death"
"25500","Colorado","US",39.0598,-105.3111,"2020-02-28",0,"death"
"25501","Colorado","US",39.0598,-105.3111,"2020-02-29",0,"death"
"25502","Colorado","US",39.0598,-105.3111,"2020-03-01",0,"death"
"25503","Colorado","US",39.0598,-105.3111,"2020-03-02",0,"death"
"25504","Colorado","US",39.0598,-105.3111,"2020-03-03",0,"death"
"25505","Colorado","US",39.0598,-105.3111,"2020-03-04",0,"death"
"25506","Colorado","US",39.0598,-105.3111,"2020-03-05",0,"death"
"25507","Colorado","US",39.0598,-105.3111,"2020-03-06",0,"death"
"25508","Colorado","US",39.0598,-105.3111,"2020-03-07",0,"death"
"25509","Colorado","US",39.0598,-105.3111,"2020-03-08",0,"death"
"25510","Colorado","US",39.0598,-105.3111,"2020-03-09",0,"death"
"25511","Colorado","US",39.0598,-105.3111,"2020-03-10",0,"death"
"25512","Colorado","US",39.0598,-105.3111,"2020-03-11",0,"death"
"25513","Colorado","US",39.0598,-105.3111,"2020-03-12",0,"death"
"25514","Colorado","US",39.0598,-105.3111,"2020-03-13",0,"death"
"25515","Colorado","US",39.0598,-105.3111,"2020-03-14",1,"death"
"25516","Colorado","US",39.0598,-105.3111,"2020-03-15",0,"death"
"25517","Colorado","US",39.0598,-105.3111,"2020-03-16",0,"death"
"25518","Colorado","US",39.0598,-105.3111,"2020-03-17",1,"death"
"25519","Colorado","US",39.0598,-105.3111,"2020-03-18",0,"death"
"25520","Colorado","US",39.0598,-105.3111,"2020-03-19",2,"death"
"25521","Connecticut","US",41.5978,-72.7554,"2020-01-22",0,"death"
"25522","Connecticut","US",41.5978,-72.7554,"2020-01-23",0,"death"
"25523","Connecticut","US",41.5978,-72.7554,"2020-01-24",0,"death"
"25524","Connecticut","US",41.5978,-72.7554,"2020-01-25",0,"death"
"25525","Connecticut","US",41.5978,-72.7554,"2020-01-26",0,"death"
"25526","Connecticut","US",41.5978,-72.7554,"2020-01-27",0,"death"
"25527","Connecticut","US",41.5978,-72.7554,"2020-01-28",0,"death"
"25528","Connecticut","US",41.5978,-72.7554,"2020-01-29",0,"death"
"25529","Connecticut","US",41.5978,-72.7554,"2020-01-30",0,"death"
"25530","Connecticut","US",41.5978,-72.7554,"2020-01-31",0,"death"
"25531","Connecticut","US",41.5978,-72.7554,"2020-02-01",0,"death"
"25532","Connecticut","US",41.5978,-72.7554,"2020-02-02",0,"death"
"25533","Connecticut","US",41.5978,-72.7554,"2020-02-03",0,"death"
"25534","Connecticut","US",41.5978,-72.7554,"2020-02-04",0,"death"
"25535","Connecticut","US",41.5978,-72.7554,"2020-02-05",0,"death"
"25536","Connecticut","US",41.5978,-72.7554,"2020-02-06",0,"death"
"25537","Connecticut","US",41.5978,-72.7554,"2020-02-07",0,"death"
"25538","Connecticut","US",41.5978,-72.7554,"2020-02-08",0,"death"
"25539","Connecticut","US",41.5978,-72.7554,"2020-02-09",0,"death"
"25540","Connecticut","US",41.5978,-72.7554,"2020-02-10",0,"death"
"25541","Connecticut","US",41.5978,-72.7554,"2020-02-11",0,"death"
"25542","Connecticut","US",41.5978,-72.7554,"2020-02-12",0,"death"
"25543","Connecticut","US",41.5978,-72.7554,"2020-02-13",0,"death"
"25544","Connecticut","US",41.5978,-72.7554,"2020-02-14",0,"death"
"25545","Connecticut","US",41.5978,-72.7554,"2020-02-15",0,"death"
"25546","Connecticut","US",41.5978,-72.7554,"2020-02-16",0,"death"
"25547","Connecticut","US",41.5978,-72.7554,"2020-02-17",0,"death"
"25548","Connecticut","US",41.5978,-72.7554,"2020-02-18",0,"death"
"25549","Connecticut","US",41.5978,-72.7554,"2020-02-19",0,"death"
"25550","Connecticut","US",41.5978,-72.7554,"2020-02-20",0,"death"
"25551","Connecticut","US",41.5978,-72.7554,"2020-02-21",0,"death"
"25552","Connecticut","US",41.5978,-72.7554,"2020-02-22",0,"death"
"25553","Connecticut","US",41.5978,-72.7554,"2020-02-23",0,"death"
"25554","Connecticut","US",41.5978,-72.7554,"2020-02-24",0,"death"
"25555","Connecticut","US",41.5978,-72.7554,"2020-02-25",0,"death"
"25556","Connecticut","US",41.5978,-72.7554,"2020-02-26",0,"death"
"25557","Connecticut","US",41.5978,-72.7554,"2020-02-27",0,"death"
"25558","Connecticut","US",41.5978,-72.7554,"2020-02-28",0,"death"
"25559","Connecticut","US",41.5978,-72.7554,"2020-02-29",0,"death"
"25560","Connecticut","US",41.5978,-72.7554,"2020-03-01",0,"death"
"25561","Connecticut","US",41.5978,-72.7554,"2020-03-02",0,"death"
"25562","Connecticut","US",41.5978,-72.7554,"2020-03-03",0,"death"
"25563","Connecticut","US",41.5978,-72.7554,"2020-03-04",0,"death"
"25564","Connecticut","US",41.5978,-72.7554,"2020-03-05",0,"death"
"25565","Connecticut","US",41.5978,-72.7554,"2020-03-06",0,"death"
"25566","Connecticut","US",41.5978,-72.7554,"2020-03-07",0,"death"
"25567","Connecticut","US",41.5978,-72.7554,"2020-03-08",0,"death"
"25568","Connecticut","US",41.5978,-72.7554,"2020-03-09",0,"death"
"25569","Connecticut","US",41.5978,-72.7554,"2020-03-10",0,"death"
"25570","Connecticut","US",41.5978,-72.7554,"2020-03-11",0,"death"
"25571","Connecticut","US",41.5978,-72.7554,"2020-03-12",0,"death"
"25572","Connecticut","US",41.5978,-72.7554,"2020-03-13",0,"death"
"25573","Connecticut","US",41.5978,-72.7554,"2020-03-14",0,"death"
"25574","Connecticut","US",41.5978,-72.7554,"2020-03-15",0,"death"
"25575","Connecticut","US",41.5978,-72.7554,"2020-03-16",0,"death"
"25576","Connecticut","US",41.5978,-72.7554,"2020-03-17",0,"death"
"25577","Connecticut","US",41.5978,-72.7554,"2020-03-18",0,"death"
"25578","Connecticut","US",41.5978,-72.7554,"2020-03-19",2,"death"
"25579","Curacao","Netherlands",12.1696,-68.99,"2020-01-22",0,"death"
"25580","Curacao","Netherlands",12.1696,-68.99,"2020-01-23",0,"death"
"25581","Curacao","Netherlands",12.1696,-68.99,"2020-01-24",0,"death"
"25582","Curacao","Netherlands",12.1696,-68.99,"2020-01-25",0,"death"
"25583","Curacao","Netherlands",12.1696,-68.99,"2020-01-26",0,"death"
"25584","Curacao","Netherlands",12.1696,-68.99,"2020-01-27",0,"death"
"25585","Curacao","Netherlands",12.1696,-68.99,"2020-01-28",0,"death"
"25586","Curacao","Netherlands",12.1696,-68.99,"2020-01-29",0,"death"
"25587","Curacao","Netherlands",12.1696,-68.99,"2020-01-30",0,"death"
"25588","Curacao","Netherlands",12.1696,-68.99,"2020-01-31",0,"death"
"25589","Curacao","Netherlands",12.1696,-68.99,"2020-02-01",0,"death"
"25590","Curacao","Netherlands",12.1696,-68.99,"2020-02-02",0,"death"
"25591","Curacao","Netherlands",12.1696,-68.99,"2020-02-03",0,"death"
"25592","Curacao","Netherlands",12.1696,-68.99,"2020-02-04",0,"death"
"25593","Curacao","Netherlands",12.1696,-68.99,"2020-02-05",0,"death"
"25594","Curacao","Netherlands",12.1696,-68.99,"2020-02-06",0,"death"
"25595","Curacao","Netherlands",12.1696,-68.99,"2020-02-07",0,"death"
"25596","Curacao","Netherlands",12.1696,-68.99,"2020-02-08",0,"death"
"25597","Curacao","Netherlands",12.1696,-68.99,"2020-02-09",0,"death"
"25598","Curacao","Netherlands",12.1696,-68.99,"2020-02-10",0,"death"
"25599","Curacao","Netherlands",12.1696,-68.99,"2020-02-11",0,"death"
"25600","Curacao","Netherlands",12.1696,-68.99,"2020-02-12",0,"death"
"25601","Curacao","Netherlands",12.1696,-68.99,"2020-02-13",0,"death"
"25602","Curacao","Netherlands",12.1696,-68.99,"2020-02-14",0,"death"
"25603","Curacao","Netherlands",12.1696,-68.99,"2020-02-15",0,"death"
"25604","Curacao","Netherlands",12.1696,-68.99,"2020-02-16",0,"death"
"25605","Curacao","Netherlands",12.1696,-68.99,"2020-02-17",0,"death"
"25606","Curacao","Netherlands",12.1696,-68.99,"2020-02-18",0,"death"
"25607","Curacao","Netherlands",12.1696,-68.99,"2020-02-19",0,"death"
"25608","Curacao","Netherlands",12.1696,-68.99,"2020-02-20",0,"death"
"25609","Curacao","Netherlands",12.1696,-68.99,"2020-02-21",0,"death"
"25610","Curacao","Netherlands",12.1696,-68.99,"2020-02-22",0,"death"
"25611","Curacao","Netherlands",12.1696,-68.99,"2020-02-23",0,"death"
"25612","Curacao","Netherlands",12.1696,-68.99,"2020-02-24",0,"death"
"25613","Curacao","Netherlands",12.1696,-68.99,"2020-02-25",0,"death"
"25614","Curacao","Netherlands",12.1696,-68.99,"2020-02-26",0,"death"
"25615","Curacao","Netherlands",12.1696,-68.99,"2020-02-27",0,"death"
"25616","Curacao","Netherlands",12.1696,-68.99,"2020-02-28",0,"death"
"25617","Curacao","Netherlands",12.1696,-68.99,"2020-02-29",0,"death"
"25618","Curacao","Netherlands",12.1696,-68.99,"2020-03-01",0,"death"
"25619","Curacao","Netherlands",12.1696,-68.99,"2020-03-02",0,"death"
"25620","Curacao","Netherlands",12.1696,-68.99,"2020-03-03",0,"death"
"25621","Curacao","Netherlands",12.1696,-68.99,"2020-03-04",0,"death"
"25622","Curacao","Netherlands",12.1696,-68.99,"2020-03-05",0,"death"
"25623","Curacao","Netherlands",12.1696,-68.99,"2020-03-06",0,"death"
"25624","Curacao","Netherlands",12.1696,-68.99,"2020-03-07",0,"death"
"25625","Curacao","Netherlands",12.1696,-68.99,"2020-03-08",0,"death"
"25626","Curacao","Netherlands",12.1696,-68.99,"2020-03-09",0,"death"
"25627","Curacao","Netherlands",12.1696,-68.99,"2020-03-10",0,"death"
"25628","Curacao","Netherlands",12.1696,-68.99,"2020-03-11",0,"death"
"25629","Curacao","Netherlands",12.1696,-68.99,"2020-03-12",0,"death"
"25630","Curacao","Netherlands",12.1696,-68.99,"2020-03-13",0,"death"
"25631","Curacao","Netherlands",12.1696,-68.99,"2020-03-14",0,"death"
"25632","Curacao","Netherlands",12.1696,-68.99,"2020-03-15",0,"death"
"25633","Curacao","Netherlands",12.1696,-68.99,"2020-03-16",0,"death"
"25634","Curacao","Netherlands",12.1696,-68.99,"2020-03-17",0,"death"
"25635","Curacao","Netherlands",12.1696,-68.99,"2020-03-18",0,"death"
"25636","Curacao","Netherlands",12.1696,-68.99,"2020-03-19",1,"death"
"25637","Delaware","US",39.3185,-75.5071,"2020-01-22",0,"death"
"25638","Delaware","US",39.3185,-75.5071,"2020-01-23",0,"death"
"25639","Delaware","US",39.3185,-75.5071,"2020-01-24",0,"death"
"25640","Delaware","US",39.3185,-75.5071,"2020-01-25",0,"death"
"25641","Delaware","US",39.3185,-75.5071,"2020-01-26",0,"death"
"25642","Delaware","US",39.3185,-75.5071,"2020-01-27",0,"death"
"25643","Delaware","US",39.3185,-75.5071,"2020-01-28",0,"death"
"25644","Delaware","US",39.3185,-75.5071,"2020-01-29",0,"death"
"25645","Delaware","US",39.3185,-75.5071,"2020-01-30",0,"death"
"25646","Delaware","US",39.3185,-75.5071,"2020-01-31",0,"death"
"25647","Delaware","US",39.3185,-75.5071,"2020-02-01",0,"death"
"25648","Delaware","US",39.3185,-75.5071,"2020-02-02",0,"death"
"25649","Delaware","US",39.3185,-75.5071,"2020-02-03",0,"death"
"25650","Delaware","US",39.3185,-75.5071,"2020-02-04",0,"death"
"25651","Delaware","US",39.3185,-75.5071,"2020-02-05",0,"death"
"25652","Delaware","US",39.3185,-75.5071,"2020-02-06",0,"death"
"25653","Delaware","US",39.3185,-75.5071,"2020-02-07",0,"death"
"25654","Delaware","US",39.3185,-75.5071,"2020-02-08",0,"death"
"25655","Delaware","US",39.3185,-75.5071,"2020-02-09",0,"death"
"25656","Delaware","US",39.3185,-75.5071,"2020-02-10",0,"death"
"25657","Delaware","US",39.3185,-75.5071,"2020-02-11",0,"death"
"25658","Delaware","US",39.3185,-75.5071,"2020-02-12",0,"death"
"25659","Delaware","US",39.3185,-75.5071,"2020-02-13",0,"death"
"25660","Delaware","US",39.3185,-75.5071,"2020-02-14",0,"death"
"25661","Delaware","US",39.3185,-75.5071,"2020-02-15",0,"death"
"25662","Delaware","US",39.3185,-75.5071,"2020-02-16",0,"death"
"25663","Delaware","US",39.3185,-75.5071,"2020-02-17",0,"death"
"25664","Delaware","US",39.3185,-75.5071,"2020-02-18",0,"death"
"25665","Delaware","US",39.3185,-75.5071,"2020-02-19",0,"death"
"25666","Delaware","US",39.3185,-75.5071,"2020-02-20",0,"death"
"25667","Delaware","US",39.3185,-75.5071,"2020-02-21",0,"death"
"25668","Delaware","US",39.3185,-75.5071,"2020-02-22",0,"death"
"25669","Delaware","US",39.3185,-75.5071,"2020-02-23",0,"death"
"25670","Delaware","US",39.3185,-75.5071,"2020-02-24",0,"death"
"25671","Delaware","US",39.3185,-75.5071,"2020-02-25",0,"death"
"25672","Delaware","US",39.3185,-75.5071,"2020-02-26",0,"death"
"25673","Delaware","US",39.3185,-75.5071,"2020-02-27",0,"death"
"25674","Delaware","US",39.3185,-75.5071,"2020-02-28",0,"death"
"25675","Delaware","US",39.3185,-75.5071,"2020-02-29",0,"death"
"25676","Delaware","US",39.3185,-75.5071,"2020-03-01",0,"death"
"25677","Delaware","US",39.3185,-75.5071,"2020-03-02",0,"death"
"25678","Delaware","US",39.3185,-75.5071,"2020-03-03",0,"death"
"25679","Delaware","US",39.3185,-75.5071,"2020-03-04",0,"death"
"25680","Delaware","US",39.3185,-75.5071,"2020-03-05",0,"death"
"25681","Delaware","US",39.3185,-75.5071,"2020-03-06",0,"death"
"25682","Delaware","US",39.3185,-75.5071,"2020-03-07",0,"death"
"25683","Delaware","US",39.3185,-75.5071,"2020-03-08",0,"death"
"25684","Delaware","US",39.3185,-75.5071,"2020-03-09",0,"death"
"25685","Delaware","US",39.3185,-75.5071,"2020-03-10",0,"death"
"25686","Delaware","US",39.3185,-75.5071,"2020-03-11",0,"death"
"25687","Delaware","US",39.3185,-75.5071,"2020-03-12",0,"death"
"25688","Delaware","US",39.3185,-75.5071,"2020-03-13",0,"death"
"25689","Delaware","US",39.3185,-75.5071,"2020-03-14",0,"death"
"25690","Delaware","US",39.3185,-75.5071,"2020-03-15",0,"death"
"25691","Delaware","US",39.3185,-75.5071,"2020-03-16",0,"death"
"25692","Delaware","US",39.3185,-75.5071,"2020-03-17",0,"death"
"25693","Delaware","US",39.3185,-75.5071,"2020-03-18",0,"death"
"25694","Delaware","US",39.3185,-75.5071,"2020-03-19",0,"death"
"25695","Denmark","Denmark",56.2639,9.5018,"2020-01-22",0,"death"
"25696","Denmark","Denmark",56.2639,9.5018,"2020-01-23",0,"death"
"25697","Denmark","Denmark",56.2639,9.5018,"2020-01-24",0,"death"
"25698","Denmark","Denmark",56.2639,9.5018,"2020-01-25",0,"death"
"25699","Denmark","Denmark",56.2639,9.5018,"2020-01-26",0,"death"
"25700","Denmark","Denmark",56.2639,9.5018,"2020-01-27",0,"death"
"25701","Denmark","Denmark",56.2639,9.5018,"2020-01-28",0,"death"
"25702","Denmark","Denmark",56.2639,9.5018,"2020-01-29",0,"death"
"25703","Denmark","Denmark",56.2639,9.5018,"2020-01-30",0,"death"
"25704","Denmark","Denmark",56.2639,9.5018,"2020-01-31",0,"death"
"25705","Denmark","Denmark",56.2639,9.5018,"2020-02-01",0,"death"
"25706","Denmark","Denmark",56.2639,9.5018,"2020-02-02",0,"death"
"25707","Denmark","Denmark",56.2639,9.5018,"2020-02-03",0,"death"
"25708","Denmark","Denmark",56.2639,9.5018,"2020-02-04",0,"death"
"25709","Denmark","Denmark",56.2639,9.5018,"2020-02-05",0,"death"
"25710","Denmark","Denmark",56.2639,9.5018,"2020-02-06",0,"death"
"25711","Denmark","Denmark",56.2639,9.5018,"2020-02-07",0,"death"
"25712","Denmark","Denmark",56.2639,9.5018,"2020-02-08",0,"death"
"25713","Denmark","Denmark",56.2639,9.5018,"2020-02-09",0,"death"
"25714","Denmark","Denmark",56.2639,9.5018,"2020-02-10",0,"death"
"25715","Denmark","Denmark",56.2639,9.5018,"2020-02-11",0,"death"
"25716","Denmark","Denmark",56.2639,9.5018,"2020-02-12",0,"death"
"25717","Denmark","Denmark",56.2639,9.5018,"2020-02-13",0,"death"
"25718","Denmark","Denmark",56.2639,9.5018,"2020-02-14",0,"death"
"25719","Denmark","Denmark",56.2639,9.5018,"2020-02-15",0,"death"
"25720","Denmark","Denmark",56.2639,9.5018,"2020-02-16",0,"death"
"25721","Denmark","Denmark",56.2639,9.5018,"2020-02-17",0,"death"
"25722","Denmark","Denmark",56.2639,9.5018,"2020-02-18",0,"death"
"25723","Denmark","Denmark",56.2639,9.5018,"2020-02-19",0,"death"
"25724","Denmark","Denmark",56.2639,9.5018,"2020-02-20",0,"death"
"25725","Denmark","Denmark",56.2639,9.5018,"2020-02-21",0,"death"
"25726","Denmark","Denmark",56.2639,9.5018,"2020-02-22",0,"death"
"25727","Denmark","Denmark",56.2639,9.5018,"2020-02-23",0,"death"
"25728","Denmark","Denmark",56.2639,9.5018,"2020-02-24",0,"death"
"25729","Denmark","Denmark",56.2639,9.5018,"2020-02-25",0,"death"
"25730","Denmark","Denmark",56.2639,9.5018,"2020-02-26",0,"death"
"25731","Denmark","Denmark",56.2639,9.5018,"2020-02-27",0,"death"
"25732","Denmark","Denmark",56.2639,9.5018,"2020-02-28",0,"death"
"25733","Denmark","Denmark",56.2639,9.5018,"2020-02-29",0,"death"
"25734","Denmark","Denmark",56.2639,9.5018,"2020-03-01",0,"death"
"25735","Denmark","Denmark",56.2639,9.5018,"2020-03-02",0,"death"
"25736","Denmark","Denmark",56.2639,9.5018,"2020-03-03",0,"death"
"25737","Denmark","Denmark",56.2639,9.5018,"2020-03-04",0,"death"
"25738","Denmark","Denmark",56.2639,9.5018,"2020-03-05",0,"death"
"25739","Denmark","Denmark",56.2639,9.5018,"2020-03-06",0,"death"
"25740","Denmark","Denmark",56.2639,9.5018,"2020-03-07",0,"death"
"25741","Denmark","Denmark",56.2639,9.5018,"2020-03-08",0,"death"
"25742","Denmark","Denmark",56.2639,9.5018,"2020-03-09",0,"death"
"25743","Denmark","Denmark",56.2639,9.5018,"2020-03-10",0,"death"
"25744","Denmark","Denmark",56.2639,9.5018,"2020-03-11",0,"death"
"25745","Denmark","Denmark",56.2639,9.5018,"2020-03-12",0,"death"
"25746","Denmark","Denmark",56.2639,9.5018,"2020-03-13",0,"death"
"25747","Denmark","Denmark",56.2639,9.5018,"2020-03-14",1,"death"
"25748","Denmark","Denmark",56.2639,9.5018,"2020-03-15",1,"death"
"25749","Denmark","Denmark",56.2639,9.5018,"2020-03-16",1,"death"
"25750","Denmark","Denmark",56.2639,9.5018,"2020-03-17",1,"death"
"25751","Denmark","Denmark",56.2639,9.5018,"2020-03-18",0,"death"
"25752","Denmark","Denmark",56.2639,9.5018,"2020-03-19",2,"death"
"25753","Diamond Princess","Cruise Ship",35.4437,139.638,"2020-01-22",0,"death"
"25754","Diamond Princess","Cruise Ship",35.4437,139.638,"2020-01-23",0,"death"
"25755","Diamond Princess","Cruise Ship",35.4437,139.638,"2020-01-24",0,"death"
"25756","Diamond Princess","Cruise Ship",35.4437,139.638,"2020-01-25",0,"death"
"25757","Diamond Princess","Cruise Ship",35.4437,139.638,"2020-01-26",0,"death"
"25758","Diamond Princess","Cruise Ship",35.4437,139.638,"2020-01-27",0,"death"
"25759","Diamond Princess","Cruise Ship",35.4437,139.638,"2020-01-28",0,"death"
"25760","Diamond Princess","Cruise Ship",35.4437,139.638,"2020-01-29",0,"death"
"25761","Diamond Princess","Cruise Ship",35.4437,139.638,"2020-01-30",0,"death"
"25762","Diamond Princess","Cruise Ship",35.4437,139.638,"2020-01-31",0,"death"
"25763","Diamond Princess","Cruise Ship",35.4437,139.638,"2020-02-01",0,"death"
"25764","Diamond Princess","Cruise Ship",35.4437,139.638,"2020-02-02",0,"death"
"25765","Diamond Princess","Cruise Ship",35.4437,139.638,"2020-02-03",0,"death"
"25766","Diamond Princess","Cruise Ship",35.4437,139.638,"2020-02-04",0,"death"
"25767","Diamond Princess","Cruise Ship",35.4437,139.638,"2020-02-05",0,"death"
"25768","Diamond Princess","Cruise Ship",35.4437,139.638,"2020-02-06",0,"death"
"25769","Diamond Princess","Cruise Ship",35.4437,139.638,"2020-02-07",0,"death"
"25770","Diamond Princess","Cruise Ship",35.4437,139.638,"2020-02-08",0,"death"
"25771","Diamond Princess","Cruise Ship",35.4437,139.638,"2020-02-09",0,"death"
"25772","Diamond Princess","Cruise Ship",35.4437,139.638,"2020-02-10",0,"death"
"25773","Diamond Princess","Cruise Ship",35.4437,139.638,"2020-02-11",0,"death"
"25774","Diamond Princess","Cruise Ship",35.4437,139.638,"2020-02-12",0,"death"
"25775","Diamond Princess","Cruise Ship",35.4437,139.638,"2020-02-13",0,"death"
